Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Mousa Dembélé,MF,30,20.9,1429,1383,44,28,1,4,1,4,0,0,0,0,1316,2,12,28,"1,879",21,8,7,2,1.93,41,22,-0.2,36.2,21.2,0,0,0,0,0,0,6,0,0.4,0.4,0.7,66,211,26,11,3,24.7,0,-0.4,26,207,1156,265,3,1600,81,68,13,1011,6562,3863,59,1,25,34,1187,1316,1429,21995,7009,625,668,592,630,81,97,1.1,18,177,4,1,0,48,28,0,33,24,0,0,0,181,9,14,50,42,0,2,2,2,2,2,2,0,0,0,0,0,19,11,6,9,37,28,20,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Serge Aurier,DF,24,15.9,1035,837,194,7,1,2,68,187,0,0,0,0,779,4,35,17,"1,429",16,14,1,13,2.18,35,12,0.77,30.5,9.7,2,2,4,2,0,0,2,2,0.8,0.8,2.6,32,67,152,15,5,21.2,0,1.2,39,300,533,425,36,1249,22,15,7,531,2527,1251,29,5,16,16,694,779,1035,12584,4253,398,474,322,419,49,98,1.3,14,37,25,6,1,21,16,2,31,27,0,1,0,89,48,29,38,29,1,2,5,1,0,4,1,0,1,1,1,0,27,13,8,11,31,20,20,1,19,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Moussa Sissoko,MF,27,15.4,900,879,20,6,3,6,19,11,2,0,0,0,740,1,24,32,"1,386",15,6,17,5,2.09,27,18,-0.7,25.1,12.5,1,1,2,1,0,0,3,0,2.2,2.2,2.2,50,85,102,19,7,15.8,0,-1.2,22,138,576,341,48,1037,32,18,13,586,3657,1970,40,6,19,17,774,740,900,11433,2703,410,451,270,336,42,61,2.5,27,69,21,3,0,23,8,3,9,17,0,0,0,108,15,14,49,44,0,3,1,0,1,2,2,0,0,0,0,0,14,5,4,9,12,3,11,1,10,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Toby Alderweireld,DF,28,13.1,931,901,30,21,1,31,7,9,0,0,0,0,793,0,4,14,"1,178",13,13,1,1,1.93,25,13,-0.13,20.7,10.1,0,0,0,0,0,0,3,0,0.4,0.4,0.1,12,109,5,10,1,20.7,0,-0.4,65,413,564,78,11,1049,7,6,1,611,3145,2152,12,0,4,0,761,793,931,18331,6712,176,188,459,496,153,236,0.4,3,102,7,1,0,8,1,0,4,13,0,0,0,57,14,29,20,16,0,3,1,0,0,0,0,0,0,0,0,0,7,11,1,8,15,7,11,5,6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Danny Rose,DF,27,8.9,535,407,127,13,0,3,57,99,15,3,7,0,401,1,18,10,800,9,6,1,10,2.1,18,14,-0.72,14,10.9,0,1,1,0,0,0,4,0,0.6,0.6,0.6,36,56,77,7,1,18.7,0,-0.6,20,137,261,251,23,645,29,11,18,269,1787,1033,20,5,14,8,369,401,535,7367,3021,163,196,187,237,43,80,0.9,10,36,17,5,0,12,24,0,9,11,0,0,0,45,8,5,31,19,2,2,2,5,1,5,2,0,0,1,2,0,6,7,2,8,15,7,12,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Harry Winks,MF,21,8.6,655,641,12,7,4,3,10,1,0,0,0,0,581,2,6,16,774,9,5,7,5,2.06,16,9,-0.24,12.1,8.9,0,1,1,0,0,0,0,0,0.1,0.1,0.5,14,69,17,3,0,29.6,0,-0.1,20,109,506,128,2,731,10,8,2,405,1927,849,16,2,17,9,569,581,655,10538,2401,251,271,273,302,53,66,0.5,10,76,5,2,0,8,7,0,11,12,0,0,0,53,4,6,16,15,0,0,0,0,1,2,2,0,0,0,0,0,8,5,2,8,16,8,12,2,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Victor Wanyama,MF,26,9.4,623,610,11,8,1,5,2,2,0,0,0,0,540,2,7,18,846,8,6,10,2,2.22,20,11,-0.06,16.1,11.9,1,0,1,1,0,0,2,0,0.5,0.5,0.2,23,65,14,12,3,23.1,0,0.5,22,144,489,123,12,745,24,18,6,418,2387,1303,17,0,13,13,508,540,623,9771,2741,243,266,227,256,65,84,0.4,5,64,0,0,0,13,9,0,10,20,0,0,0,78,17,15,16,13,0,1,1,1,0,1,1,0,0,0,0,0,13,16,1,14,31,17,13,3,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Érik Lamela,FW,25,9.4,477,443,30,7,5,1,25,2,18,10,6,0,379,4,12,25,843,7,0,18,0,2.12,21,12,-0.05,18,10.2,2,2,4,2,0,0,4,0,3.4,3.4,2,30,46,116,20,6,14.2,0,-1.4,4,43,270,297,42,598,36,23,13,345,2395,1010,31,10,24,19,464,379,477,5766,1209,205,234,137,165,25,43,1.6,16,32,17,0,0,24,16,3,7,13,1,0,0,49,6,13,41,27,6,2,1,4,1,3,2,0,0,0,1,0,9,7,7,3,20,17,11,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Kyle Walker-Peters,DF,20,2.1,131,106,25,0,0,0,9,25,0,0,0,0,101,0,4,3,189,2,2,1,11,3,8,4,0.96,4.5,2.2,0,2,2,0,0,0,0,0,0,0,1.2,8,8,21,0,0,0,0,0,7,43,62,55,4,157,8,4,4,84,433,207,5,1,3,5,99,101,131,1608,479,56,63,35,50,9,13,1,3,5,4,2,0,1,4,0,3,4,0,0,0,9,2,4,7,6,0,0,0,1,0,2,2,0,0,0,0,0,4,1,0,2,4,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fernando Llorente,FW,32,2.6,88,87,1,1,0,0,0,0,0,0,0,0,60,0,1,16,238,1,0,15,13,1.63,5,2,0.14,7.7,4.5,1,0,1,1,0,0,1,0,1,1,0.2,3,4,32,6,2,12.5,0,0,5,9,42,72,15,123,1,0,1,51,222,49,0,1,8,3,97,60,88,683,107,42,57,15,25,0,2,0.1,4,2,2,0,0,4,4,2,0,3,0,0,0,4,14,17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
