Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Mathias Normann,MF,25,18.3,795,727,65,33,8,21,34,11,20,13,3,0,546,3,16,23,"1,645",20,10,3,1,0.65,13,40,0.25,14.9,37.5,1,2,3,1,0,0,6,0,0.9,0.9,1.8,16,75,8,26,5,28.2,6,0.1,76,331,516,156,5,990,30,17,13,522,2631,1144,10,2,27,17,570,546,795,10908,3882,213,262,226,314,90,175,1.5,13,59,14,1,0,37,28,1,19,21,0,1,0,106,27,15,37,19,5,6,3,4,0,3,3,0,0,0,0,0,19,14,1,17,46,29,17,8,9,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Josh Sargent,FW,21,17.5,410,401,9,0,1,0,11,6,0,0,0,0,292,0,17,26,"1,572",18,5,8,0,0.62,11,33,0.64,14.3,29.1,2,1,3,2,0,0,1,0,2.5,2.5,0.9,21,12,88,24,2,17.1,0,-0.5,32,126,248,272,56,634,32,16,16,312,1723,663,14,6,52,25,388,292,410,3577,820,208,258,63,96,8,16,1.2,11,8,5,0,0,9,23,4,11,14,0,0,0,70,40,48,25,17,0,1,3,4,0,3,2,0,1,0,0,0,15,7,4,14,39,25,29,2,27,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Dimitris Giannoulis,DF,25,13,714,585,127,8,0,3,44,115,4,4,0,0,530,2,15,18,"1,169",14,10,4,19,0.78,5,27,-0.13,11.8,23.8,0,1,1,0,0,0,2,0,0.1,0.1,0.6,33,40,58,2,1,16.2,0,-0.1,68,339,395,173,10,894,46,29,17,479,2788,1726,16,4,24,11,484,530,714,7839,2988,320,367,189,253,16,62,1,9,24,14,2,0,16,22,0,19,21,0,0,0,105,8,7,22,18,1,1,0,2,0,2,2,0,0,0,0,0,17,17,2,24,36,12,22,6,16,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Ozan Kabak,DF,21,10.2,431,419,12,11,0,4,1,1,0,0,0,0,350,0,6,11,922,11,9,0,8,0.18,4,25,-0.61,8,18.7,0,0,0,0,0,0,2,0,0.3,0.3,0,9,20,0,4,2,14.7,0,-0.3,63,326,201,13,5,532,20,16,4,281,1619,896,4,1,4,6,336,350,431,6460,2309,127,147,190,213,28,56,0.2,2,16,1,0,0,10,10,1,16,5,0,2,0,50,22,27,10,4,0,2,1,3,0,0,0,0,0,0,0,0,4,6,0,5,9,4,19,11,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Kieran Dowell,FW,23,10.1,334,304,28,11,3,5,38,1,16,13,2,0,223,2,12,19,912,11,3,8,17,0.47,8,24,0.04,9.4,20.9,1,1,2,1,0,0,0,0,1.1,1.1,1.5,14,31,49,8,2,20.8,3,-0.1,6,60,171,189,13,415,14,7,7,218,1086,437,8,3,13,15,284,223,334,3517,1068,123,157,69,89,19,53,1,16,21,9,3,0,19,4,0,7,7,0,0,0,37,8,28,26,19,7,0,0,0,0,1,1,0,0,0,0,0,8,7,3,9,32,23,10,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Angus Gunn,GK,25,9,307,177,128,42,0,1,0,0,0,0,0,0,208,2,0,9,810,9,9,0,29,0.56,6,22,-0.23,6.2,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,341,2,0,0,343,0,0,0,166,909,488,0,0,0,0,112,208,307,5494,3524,60,60,72,73,74,168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,22,57,34,1,2,6,1,4,2,1,1,0,2,19.3,0.3,-2.7,45,129,219,47,34.5,86,34.5,175,3,14,17.3,3
Adam Idah,FW,20,6.9,150,143,5,0,0,1,13,3,0,0,0,0,95,2,11,17,625,6,3,11,6,0.76,7,11,1.26,7.2,12.2,1,1,2,1,0,0,0,0,2.3,2.3,0.6,11,10,48,14,4,13.9,0,-1.3,11,27,92,116,30,232,20,12,8,138,924,245,3,3,23,13,163,95,150,1466,288,53,68,32,46,5,10,0.5,5,8,5,2,0,7,10,10,3,6,0,0,0,29,16,27,17,10,1,2,1,3,0,1,1,0,0,0,0,0,2,5,2,2,3,1,4,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Przemysław Płacheta,FW,23,5.6,163,142,19,1,1,3,23,6,12,8,3,0,109,2,11,12,504,6,0,6,12,0.33,1,12,-0.42,3.5,7.9,0,0,0,0,0,0,1,0,0.4,0.4,0.8,19,10,35,8,7,16.7,0,-0.4,7,50,79,99,14,223,19,10,9,136,1070,520,7,6,7,11,139,109,163,1640,469,65,77,30,44,8,19,0.6,4,6,5,2,0,1,6,0,2,3,0,0,0,25,1,8,16,6,2,4,0,4,0,0,0,0,0,0,0,0,3,1,0,2,7,5,3,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Andrew Omobamidele,DF,19,4.2,235,220,15,7,0,1,0,8,0,0,0,0,197,0,2,5,382,4,4,1,9,0.6,3,9,0.22,4,9.1,1,0,1,1,0,0,1,0,0.2,0.2,0,6,14,1,2,1,8.3,0,0.8,27,138,124,18,2,279,0,0,0,162,897,465,3,0,6,0,162,197,235,3559,1026,75,85,100,115,18,27,0,0,10,0,0,0,3,5,0,5,6,0,0,0,29,5,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,11,6,8,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Christos Tzolis,FW,19,3.7,104,102,2,0,0,2,7,1,1,1,0,0,75,0,5,14,336,3,0,11,16,0.86,0,9,-0.89,3.6,8.9,0,0,0,0,0,0,0,0,0.4,0.4,0.7,8,13,31,6,2,18.5,0,-0.4,4,25,43,73,18,140,2,0,2,90,426,213,7,4,10,4,100,75,104,1152,287,41,51,26,31,5,15,0.6,8,1,3,0,0,2,4,2,1,3,0,0,0,13,3,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,9,7,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Christoph Zimmermann,DF,28,1.7,63,60,3,3,0,0,0,0,0,0,0,0,46,0,1,3,157,2,0,1,10,0,0,8,-3.12,1,5.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,1,21.6,0,0,10,39,35,3,1,77,1,1,0,47,336,165,0,0,0,0,46,46,63,817,404,15,19,23,27,5,12,0,0,3,1,0,0,1,2,0,1,3,0,0,0,11,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,3,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jon Rowe,FW,18,2.5,72,68,2,0,1,0,4,0,2,2,0,0,48,2,4,13,223,0,0,13,8,0.23,2,5,0.42,2.4,4.7,0,1,1,0,0,0,0,0,0.3,0.3,0.5,4,3,21,3,2,16.1,0,-0.3,2,17,47,49,8,112,13,4,9,76,485,211,2,3,6,10,77,48,72,534,142,34,42,8,10,1,7,0.2,5,4,2,0,0,3,7,1,3,2,0,0,0,13,1,8,8,4,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,1,7,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
