James Garner,41,10,22.1,-1.7
Saman Ghoddos,9,2,22.5,+0.7
Morgan Gibbs-White,70,13,19.8,-1.9
Bryan Gil,4,1,13.9,-0.8
Alfie Gilchrist,5,1,13.5,+0.7
Billy Gilmour,25,5,25.4,-1.0
Ben Godfrey,15,3,12.0,-1.7
Andr? Gomes,8,4,22.4,+0.7
Jo?o Gomes,26,7,18.5,+0.3
Toti Gomes,10,5,9.9,-0.6
Joe Gomez,19,2,19.9,-0.8
Sergio G?mez,2,0,15.4,-0.2
Enso Gonzalez,0,0,0,0.0
Anthony Gordon,80,29,17.3,+0.8
Kaide Gordon,0,0,0,0.0
Daniel Gore,0,0,0,0.0
Ryan Gravenberch,23,8,20.6,-1.0
Ivo Grbi?,0,0,0,0.0
Jack Grealish,22,5,16.1,+0.9
Pascal Gro?,54,18,19.8,-2.5
Marc Gu?hi,5,0,9.7,-0.6
Bruno Guimar?es,48,16,17.8,+2.2
Malo Gusto,15,5,18.2,-0.9
Jo?ko Gvardiol,32,13,15.6,+0.9
Erling Haaland,113,50,11.9,-2.2
Antwoine Hackford,0,0,0,0.0
Lewis Hall,11,4,20.8,+0.7
Gustavo Hamer,49,13,23.5,+1.0
Luke Harris,1,1,11.2,-0.3
Jack Harrison,34,9,17.8,-0.6
Daiki Hashioka,2,0,18.1,-0.1
Kai Havertz,68,27,12.4,+0.7
Jan Paul van Hecke,15,6,11.3,-1.2
Hwang Hee-chan,44,17,12.2,+4.3
Dean Henderson,0,0,0,0.0
Rico Henry,2,0,19.2,-0.1
Son Heung-min,83,38,15.5,+5.0
Aaron Hickey,7,1,25.3,-0.2
James Hill,0,0,0,0.0
Jack Hinshelwood,14,8,9.2,+1.1
Mason Holgate,3,0,6.5,-0.6
Callum Hudson-Odoi,38,20,18.3,+5.3
Will Hughes,8,3,18.3,-0.3
Pierre H?jbjerg,19,6,26.5,-0.7
Rasmus H?jlund,38,20,11.6,+2.4
Igor,5,0,21.0,-0.3
Danny Ings,12,4,13.4,-0.3
Tim Iroegbunam,0,0,0,0.0
Alexander Isak,72,36,14.5,+0.7
Alex Iwobi,4,2,16.2,-0.3
Alex Iwobi1,51,18,18.5,-0.3
Nicolas Jackson,80,38,12.6,-4.6
Reece James,7,1,20.9,-0.3
Vitaly Janelt,21,7,18.0,-0.8
Daniel Jebbison,0,0,0,0.0
Mathias Jensen,14,7,26.7,+2.3
Gabriel Jesus,55,19,12.2,-2.3
Ra?l Jim?nez,41,17,14.7,+1.8
Jo?o Pedro,70,20,14.4,-2.9
Joelinton,19,7,15.5,-1.1
Ryan John Giles,2,2,14.2,-0.1
Ben Johnson,6,2,24.1,-0.2
Brennan Johnson,50,19,12.9,-5.3
Brennan Johnson1,3,0,19.7,-0.3
Joseph Johnson,0,0,0,0.0
Sam Johnstone,0,0,0,0.0
Curtis Jones,19,5,16.2,-1.6
Jorginho,4,0,24.6,-0.1
Diogo Jota,41,19,12.3,+4.7
Mads Juel Andersen,3,1,9.2,+0.7
Hamed Junior Traor?,3,2,25.9,-0.2
Mathias J?rgensen,8,2,14.2,+0.3
Issa Kabor?,6,1,15.8,-0.2
Sasa Kalajdzic,4,2,11.2,+0.9
Boubacar Kamara,5,1,16.7,-0.1
Willy Kambwala,0,0,0,0.0
Thomas Kaminski,0,0,0,0.0
Loris Karius,0,0,0,0.0
Michael Keane,6,4,10.8,+0.3
Thilo Kehrer,0,0,0,0.0
Caoimh?n Kelleher,0,0,0,0.0
Lloyd Kelly,4,1,8.6,-0.3
Omari Kellyman,1,0,20.8,-0.1
Milos Kerkez,16,5,19.3,-1.2
Kaine Kesler-Hayden,0,0,0,0.0
Max Kilman,14,5,9.8,+0.2
Jakub Kiwior,6,2,13.8,+0.2
Justin Kluivert,56,20,17.4,+0.8
Luca Koleosho,23,5,18.5,-1.0
Ibrahima Konat?,11,2,11.6,-0.7
Ezri Konsa,19,5,12.2,-1.5
Cheikhou Kouyat?,5,1,19.8,-0.3
Mateo Kova?i?,22,5,20.8,-0.3
Emil Krafth,4,0,17.9,-0.2
Mohammed Kudus,67,17,18.6,+2.9
Dejan Kulusevski,57,23,15.7,+3.3
Adam Lallana,11,2,17.8,-0.8
Tariq Lamptey,6,0,18.2,-0.4
Aymeric Laporte,1,1,10.8,0.0
Yasser Larouci,6,1,19.1,-0.2
Jamaal Lascelles,6,1,9.3,+0.3
Rom?o Lavia,0,0,0,0.0
Mario Lemina,48,18,16.6,-0.6
Cl?ment Lenglet,8,2,10.5,-0.9
Bernd Leno,0,0,0,0.0
Jefferson Lerma,34,9,19.7,-1.7
Rico Lewis,5,4,15.5,+1.4
Keane Lewis-Potter,43,20,12.8,-3.3
Victor Lindel?f,6,4,10.4,+0.2
Valentino Livramento,4,2,12.9,+0.6
Giovani Lo Celso,13,6,21.7,+1.4
Tom Lockyer,7,1,8.5,-0.1
Sean Longstaff,41,15,14.5,-0.6
Max Lowe,2,0,10.4,-0.6
Douglas Luiz,44,13,23.3,+2.1
Sa?a Luki?,13,3,17.1,-0.6
Ian Maatsen,5,0,17.1,-0.8
Alexis Mac Allister,43,8,23.3,+1.3
James Maddison,58,23,19.2,-2.4
Noni Madueke,31,12,19.0,+2.5
Gabriel Magalh?es,31,10,7.9,-0.3
Harry Maguire,20,3,11.5,0.0
Kobbie Mainoo,11,5,21.1,+2.1
Orel Mangala,10,1,18.9,+0.2
Benson Manuel,4,2,24.0,-0.1
Solly March,14,6,16.6,+1.0
Anthony Martial,6,4,12.9,-0.2
Gabriel Martinelli,58,20,15.6,-0.8
Emiliano Mart?nez,0,0,0,0.0
Lisandro Mart?nez,0,0,0,0.0
Han-Noah Massengo,0,0,0,0.0
Pape Matar Sarr,36,13,17.6,-0.4
Jean-Philippe Mateta,44,25,12.7,+5.1
Jo?l Matip,5,0,10.6,-0.5
Alex Matos,0,0,0,0.0
Remi Matthews,0,0,0,0.0
Neal Maupay,37,14,15.3,+0.3
Neal Maupay1,5,4,12.5,-1.4
Konstantinos Mavropanos,12,2,9.3,-0.2
Bryan Mbeumo,50,16,17.1,-0.8
James Mcatee,25,8,18.6,-0.1
James Mcatee1,0,0,0,0.0
Oliver McBurnie,31,15,11.9,-0.9
James McConnell,0,0,0,0.0
John McGinn,40,14,19.5,+1.0
Scott McKenna,2,0,10.8,-0.2
Dwight McNeil,57,14,21.0,-0.4
Scott McTominay,44,19,14.6,+1.3
Ben Mee,10,2,12.7,+0.5
Hannibal Mejbri,1,1,28.7,+1.0
Teden Mengi,11,4,17.6,+0.4
Chris Mepham,1,1,8.8,-0.1
Lewis Miley,13,3,15.4,-0.2
James Milner,5,1,17.2,-0.3
Tyrone Mings,1,0,18.4,0.0
Tyrick Mitchell,12,4,12.4,+0.4
Kaoru Mitoma,34,15,13.2,-0.5
Aleksandar Mitrovi?,2,1,11.0,-0.2
Jakub Moder,11,3,17.8,-0.6
Gonzalo Montiel,3,0,18.4,-0.1
Kieffer Moore,6,2,12.5,-0.5
Mikey Moore,0,0,0,0.0
?lex Moreno,8,4,12.3,+0.9
Carlton Morris,66,26,13.5,-0.4
Mason Mount,5,1,13.6,+0.6
Divin Mubama,1,0,12.5,-0.1
Mykhailo Mudryk,35,12,17.2,+0.6
Rodrigo Muniz,73,26,11.8,+0.3
Daniel Mu?oz,8,0,8.5,-1.2
Finley Munroe,0,0,0,0.0
Arijanet Muric,0,0,0,0.0
Murillo,17,6,22.6,-1.8
Alex Murphy,0,0,0,0.0
Jacob Murphy,30,10,19.6,+0.9
Vitaliy Mykolenko,26,5,18.9,+0.5
Marvelous Nakamba,5,0,23.6,-0.2
Michael Ndiweni,0,0,0,0.0
Reiss Nelson,4,1,19.7,-0.2
Zack Nelson,0,0,0,0.0
Neto,0,0,0,0.0
Pedro Neto,36,12,16.8,-1.5
Moussa Niakhate,5,1,9.0,-0.1
Eddie Nketiah,38,12,12.7,+0.5
Christopher Nkunku,16,7,11.4,+0.7
Rhys Norrington-Davies,0,0,0,0.0
Oliver Norwood,14,5,32.9,-0.1
Matheus Nunes,1,0,15.4,-0.1
Matheus Nunes1,9,4,17.9,-0.8
Darwin N??ez,107,46,15.0,-5.3
Ethan Nwaneri,0,0,0,0.0
Christian N?rgaard,35,7,14.4,-1.5
Mark O'Mahony,1,0,16.8,-0.1
Dara O'Shea,19,5,10.6,+2.3
Michael Obafemi,2,0,19.8,-0.1
Wilson Odobert,49,14,19.4,+0.2
Odeluga Offiah,0,0,0,0.0
Chiedozie Ogbene,35,14,15.3,-0.2
Angelo Ogbonna,1,0,12.5,0.0
Michael Olakigbe,3,0,20.5,-0.1
Michael Olise,56,20,18.5,+4.5
Robin Olsen,0,0,0,0.0
Andrew Omobamidele,1,0,5.1,-0.1
Amadou Onana,29,6,19.3,0.0
Andr? Onana,0,0,0,0.0
Ryan One,0,0,0,0.0
Tyler Onyango,0,0,0,0.0
Fred Onyedinma,5,2,12.9,-0.2
Frank Onyeka,22,9,17.4,-1.2
Divock Origi,14,2,19.7,-1.4
Stefan Ortega,0,0,0,0.0
Ben Osborn,4,0,23.5,-0.2
Gabriel Osho,10,2,14.8,+0.9
William Osula,21,8,14.4,-1.6
Dango Ouattara,30,7,15.2,-1.6
David Ozoh,0,0,0,0.0
Jo?o Palhinha,45,14,17.9,+0.7
Cole Palmer,100,37,22.1,+3.8
Cole Palmer1,0,0,0,0.0
Emerson Palmieri,19,4,17.3,-0.5
Lucas Paquet?,40,8,17.8,-1.4
Ben Parkinson,0,0,0,0.0
Thomas Partey,8,2,20.7,-0.4
Nathan Patterson,4,0,20.9,-0.3
Myles Peart-Harris,0,0,0,0.0
Sydie Peck,0,0,0,0.0
Facundo Pellistri,4,2,11.5,-0.7
Andreas Pereira,52,16,21.9,-1.6
Ivan Peri?i?,2,0,13.0,-0.1
?or?e Petrovi?,0,0,0,0.0
Kalvin Phillips,3,2,25.8,-0.1
Kalvin Phillips1,2,0,21.7,-0.1
Jaden Philogene Bidace,0,0,0,0.0
Jordan Pickford,0,0,0,0.0
Ethan Pinnock,19,4,9.8,0.0
Nick Pope,1,0,14.3,0.0
Pedro Porro,53,12,21.0,+0.1
Jarell Quansah,6,4,10.6,+1.0
Ionu? Radu,0,0,0,0.0
Jesurun Rak Sakyi,5,1,15.5,-0.4
Aaron Ramsdale,0,0,0,0.0
Aaron Ramsey,6,2,16.5,-0.3
Jacob Ramsey,19,4,15.9,-1.2
Marcus Rashford,60,19,16.8,-0.4
David Raya,0,0,0,0.0
Tim Ream,1,1,1.3,0.0
Nathan Redmond,0,0,0,0.0
Harrison Reed,9,2,23.6,-0.3
Sergio Reguil?n,4,0,18.1,-0.2
Sergio Reguil?n1,13,1,18.2,-0.8
Bobby Reid,33,8,15.7,+1.4
Gio Reyna,5,2,21.3,-0.3
Rodrigo Ribeiro,0,0,0,0.0
Declan Rice,58,20,20.4,+3.7
Chris Richards,11,3,10.0,+0.4
Richarlison,62,25,12.9,+1.4
Ja?ro Riedewald,1,0,14.5,0.0
Matt Ritchie,6,4,12.0,0.0
Connor Roberts,0,0,0,0.0
Andrew Robertson,12,6,12.5,+1.1
Antonee Robinson,16,7,22.9,-0.7
Jack Robinson,14,5,12.7,-0.2
Rodri,62,22,20.6,+3.9
Jay Rodriguez,21,7,12.9,-1.5
Mads Roerslev,7,1,14.3,+0.1
Morgan Rogers,11,5,14.8,+1.6
Cristian Romero,24,9,10.5,+1.5
Joe Rothwell,2,0,22.7,-0.1
Pelly Ruddock Mpanzu,11,1,19.7,-0.6
Jos? S?,0,0,0,0.0
Dominic Sadi,0,0,0,0.0
Bukayo Saka,102,31,16.3,+0.5
Mohamed Salah,107,47,15.5,-3.2
William Saliba,10,3,10.5,+0.4
Albert Sambi Lokonga,8,2,20.9,+0.4
Davinson S?nchez,1,0,8.6,-0.1
Robert S?nchez,0,0,0,0.0
Jadon Sancho,0,0,0,0.0
Ibrahim Sangar?,8,0,17.0,-0.6
Andrey Santos,2,0,22.6,-0.1
Pablo Sarabia,44,16,19.1,-1.5
Dane Scarlett,0,0,0,0.0
Kevin Schade,8,4,15.8,+0.8
Fabian Sch?r,35,9,18.9,+1.5
Jeffrey Schlupp,19,11,19.4,+0.2
Alex Scott,15,3,22.8,+0.3
Matz Sels,0,0,0,0.0
N?lson Semedo,17,4,19.7,-1.3
Antoine Semenyo,70,30,17.8,+3.4
Marcos Senesi,13,4,12.3,+2.0
Luke Shaw,2,0,21.2,0.0
James Shea,0,0,0,0.0
Bernardo Silva,34,15,15.9,+2.3
F?bio Silva,7,3,13.8,-1.0
Thiago Silva,14,4,9.4,+2.2
Luis Sinisterra,27,8,13.9,-0.5
Oliver Skipp,4,1,13.7,-0.7
Adam Smith,2,0,26.9,-0.1
Emile Smith Rowe,15,5,15.6,-2.0
C?dric Soares,0,0,0,0.0
Dominic Solanke,106,35,12.2,-0.6
Manor Solomon,7,1,16.8,-0.4
Tom?? Sou?ek,43,15,11.0,+0.3
Vinicius Souza,14,6,21.5,+0.4
Jason Steele,0,0,0,0.0
Raheem Sterling,51,21,14.5,+1.5
John Stones,4,2,15.9,0.0
Thomas Strakosha,0,0,0,0.0
Dominik Szoboszlai,60,15,24.3,-0.7
Matt Targett,0,0,0,0.0
James Tarkowski,25,4,9.9,-1.6
Jimi Tauriainen,0,0,0,0.0
Nuno Tavares,7,1,26.1,-0.2
Marcus Tavernier,53,16,20.0,-0.9
Charlie Taylor,10,1,25.8,+0.8
Kenny Tete,4,1,7.9,+0.1
Luke Thomas,6,1,15.1,-0.5
Youri Tielemans,14,5,20.0,+0.7
Jurri?n Timber,0,0,0,0.0
Harry Toffolo,8,5,14.4,-0.6
Takehiro Tomiyasu,17,3,14.9,+0.5
James Tomkins,0,0,0,0.0
Sandro Tonali,3,2,15.8,+0.3
Ivan Toney,51,21,17.4,-2.0
Pau Torres,12,5,15.4,+1.0
Andros Townsend,20,7,23.7,-0.2
James Trafford,0,0,0,0.0
Adama Traor?,11,7,16.0,+0.5
B?nie Traor?,1,1,15.3,-0.3
Bertrand Traor?,0,0,0,0.0
Boubacar Traor?,11,1,27.9,-0.3
Mark Travers,0,0,0,0.0
Mike Tr?sor,5,0,19.7,-0.5
Kieran Trippier,8,2,23.8,+0.3
Leandro Trossard,60,22,16.1,+4.1
Auston Trusty,8,2,13.0,-0.4
Kostas Tsimikas,3,0,23.8,-0.1
Matt Turner,0,0,0,0.0
Destiny Udogie,9,5,10.1,-0.4
Lesley Ugochukwu,0,0,0,0.0
Enes ?nal,23,8,12.5,-0.9
Virgil van Dijk,45,14,12.6,-0.8
Rapha?l Varane,8,2,9.2,-0.3
Alejo V?liz,2,1,8.9,+0.8
Jo?l Veltman,5,3,14.2,+0.6
Micky van de Ven,8,3,16.0,+2.4
Bart Verbruggen,0,0,0,0.0
Guglielmo Vicario,0,0,0,0.0
Fabio Vieira,6,1,18.0,-0.3
Carlos Vin?cius,9,5,10.9,+0.4
Vitinho,25,4,18.0,-1.6
Odisseas Vlachodimos,0,0,0,0.0
Kyle Walker,16,3,29.4,-0.4
Aaron Wan-Bissaka,3,1,20.2,-0.1
Joel Ward,10,0,18.0,-0.9
James Ward-Prowse,42,16,22.8,+1.0
Lewis Warrington,0,0,0,0.0
Deivid Washington,1,0,9.0,-0.5
Ollie Watkins,107,47,12.8,+2.2
Adam Webster,8,0,9.9,-0.4
Danny Welbeck,41,16,14.5,-0.3
Timo Werner,29,7,14.1,-1.7
Adam Wharton,10,1,24.2,-0.3
Ethan Wheatley,0,0,0,0.0
Ben White,13,6,13.2,+2.8
Joe White,0,0,0,0.0
Neco Williams,15,4,18.9,-0.8
Willian,43,16,20.4,-1.1
Joe Willock,7,3,10.9,+0.2
Callum Wilson,33,18,11.8,+0.2
Harry Wilson,40,13,19.1,+0.6
Yoane Wissa,67,24,12.9,+1.4
Chris Wood,48,26,10.2,+2.1
Cauley Woodrow,16,4,18.7,-0.4
Joe Worrall,2,0,10.6,-0.1
Yehor Yarmoliuk,11,5,18.9,-1.0
Ryan Yates,32,7,18.2,-1.6
Ashley Young,13,2,21.9,-0.6
Illia Zabarnyi,8,2,7.5,-0.1
Nicol? Zaniolo,27,10,14.0,-0.6
Anass Zaroury,3,1,20.9,-0.2
Oleksandr Zinchenko,17,3,24.0,+0.4
Kurt Zouma,16,7,9.1,+1.2
Martin ?degaard,75,21,20.2,+0.6
