Martin Cranie,0,0,0,0
Aaron Cresswell,21,6,28.7,0.2
Peter Crouch,23,9,13.3,0.8
Josh Cullen,0,0,0,0
Charlie Daniels,20,6,24.8,0.4
Danilo,19,7,23.4,1.9
Scott Dann,19,4,10.2,-1.3
Karl Darlow,0,0,0,0
Matteo Darmian,2,0,31.7,0
Ben Davies,18,6,21.2,0.9
Tom Davies,21,3,21.8,0.5
Steven Davis,13,4,19.8,2.1
Craig Dawson,16,4,10.1,-0.3
Kevin De Bruyne,93,39,24.3,2.9
Troy Deeney,31,10,17.1,-1.9
Jermain Defoe,27,15,11.5,0.5
Steven Defour,19,7,25.9,0.3
Damien Delaney,0,0,0,0
Fabian Delph,10,3,28.9,0.7
Mousa Demb?l?,11,3,24.7,-0.4
Laurent Depoitre,25,12,13.5,2.3
Mike van der Hoorn,10,4,14.3,0
Gerard Deulofeu,8,4,20.1,0.5
Fousseni Diabat?,6,2,18.5,-0.5
Mohamed Diam?,20,6,21,0.6
Brahim D?az,3,1,13.8,-0.5
Eric Dier,32,7,17.5,-2
Abdoulaye Doucour?,47,17,20.7,3.5
Aleksandar Dragovi?,1,0,8.6,-0.1
Danny Drinkwater,6,2,22.7,0.8
Martin D?bravka,0,0,0,0
Shane Duffy,28,4,10,-2.3
Paul Dummett,4,0,14.2,-0.3
Lewis Dunk,27,8,11.5,-1.7
Nathan Dyer,10,2,21.4,-0.9
Ederson,0,0,0,0
Tom Edwards,1,0,34.1,0
Rob Elliot,0,0,0,0
Mohamed Elneny,8,1,24.5,-0.3
Christian Eriksen,97,39,23,3
Jonny Evans,10,5,7.8,-0.1
Patrice Evra,0,0,0,0
?ukasz Fabia?ski,0,0,0,0
Cesc F?bregas,38,10,19.2,-0.4
Marouane Fellaini,10,7,8.5,0.5
Kiko Femen?a,9,3,20.7,0.6
Leroy Fer,12,3,14.6,-0.6
Edimilson Fernandes,7,1,22.6,-0.3
Federico Fern?ndez,8,2,10.5,0.3
Fernandinho,47,19,23.1,2.9
Sam Field,5,1,11.4,0.5
Roberto Firmino,83,36,17.1,4.3
Darren Fletcher,11,2,25.8,0.6
Phil Foden,0,0,0,0
Jos? Fonte,8,1,15.3,-0.6
Fraser Forster,0,0,0,0
Ben Foster,0,0,0,0
Timothy Fosu-Mensah,8,0,26.9,-0.2
Simon Francis,13,1,19.7,-0.6
Ryan Fraser,30,12,20.5,3.2
Christian Fuchs,11,0,24.9,-0.5
Jay Fulton,0,0,0,0
Ramiro Funes Mori,1,0,16.9,0
Manolo Gabbiadini,21,9,17.5,2.5
Jes?s G?mez,1,0,19.6,-0.1
Idrissa Gana Gueye,23,7,25.3,0.5
Dwight Gayle,57,21,14.3,-2.3
Paulo Gazzaniga,0,0,0,0
David de Gea,0,0,0,0
Kieran Gibbs,9,1,18.6,-0.4
Olivier Giroud,18,6,10.6,0.7
Olivier Giroud1,30,8,11.5,-0.6
Connor Goldson,3,1,7.2,-0.2
Heurelho Gomes,0,0,0,0
Joe Gomez,5,0,21.9,-0.3
Dan Gosling,22,8,16.3,-0.1
Lee Grant,0,0,0,0
Andre Gray,34,13,12.3,-1.7
Demarai Gray,36,9,20.7,0.5
Pascal Gro?,43,19,21.5,3.7
Marko Gruji?,0,0,0,0
?lkay G?ndo?an,34,10,19.6,1
Florent Hadergjonaj,8,2,25.4,-0.3
Massadio Ha?dara,0,0,0,0
Ben Hamer,0,0,0,0
Rekeem Harper,0,0,0,0
Joe Hart,0,0,0,0
Isaac Hayden,14,9,22.1,0
Eden Hazard,69,34,17.4,4.3
Tom Heaton,0,0,0,0
Michael Hefele,0,0,0,0
Ahmed Hegazi,14,4,10.8,0.3
Tomer Hemed,17,7,14.8,0.1
Jordan Henderson,15,3,23.8,-0.2
Jeff Hendrick,25,6,19.7,0
Wayne Hennessey,0,0,0,0
Javier Hern?ndez,29,16,13.6,3
Ander Herrera,12,1,25.2,-0.4
Son Heung-min,75,33,16.3,1.8
Wesley Hoedt,15,2,14.4,-1.3
Jonathan Hogg,12,2,24,-0.4
Rob Holding,1,0,10,-0.1
Jos? Holebas,17,3,25.9,-0.6
Mason Holgate,6,1,11.5,-0.6
Callum Hudson-Odoi,2,1,19.9,-0.1
Will Hughes,12,4,21,1.4
Jordan Hugill,0,0,0,0
Uwe H?nemeier,0,0,0,0
Emerson Hyndman,0,0,0,0
Pierre H?jbjerg,16,6,23.6,-1
Jordon Ibe,54,16,21.8,-1
Vicente Iborra,14,4,12.1,1.3
Zlatan Ibrahimovi?,4,1,16.7,-0.2
Kelechi Iheanacho,29,10,17.4,-1.1
Tom Ince,70,20,18.7,-4.4
Danny Ings,8,5,11.8,-0.1
Stephen Ireland,3,0,18.5,-0.4
Alex Iwobi,45,22,18.4,-0.9
Jos? Izquierdo,52,16,19.5,1.2
Phil Jagielka,7,2,12.7,-0.5
Eldin Jakupovi?,0,0,0,0
Matty James,11,1,16.5,-1.3
Daryl Janmaat,24,10,20.3,1.2
Vincent Janssen,0,0,0,0
Jes?,12,4,18.8,0.1
Gabriel Jesus,54,30,12,-0.8
Glen Johnson,2,1,21,-0.1
Phil Jones,2,0,18.8,-0.4
Joselu,46,16,15.9,-2
Mathias J?rgensen,13,3,13,-1.9
Christian Kabasele,10,5,10.7,1.3
Youn?s Kaboul,0,0,0,0
Elias Kachunga,12,5,11.1,-0.9
Sullay Kaikai,0,0,0,0
Harry Kane,181,72,16.9,5.2
N'Golo Kant?,25,5,25.7,0.2
Loris Karius,0,0,0,0
Orestis Karnezis,0,0,0,0
Beram Kayal,4,1,16.2,-0.2
Michael Keane,15,1,11.5,-1.1
Martin Kelly,5,2,12.1,-0.4
Kenedy,23,5,21.6,-0.4
Jonjoe Kenny,3,1,17.9,-0.1
Andy King,6,1,16,0.5
Andy King1,8,4,19.8,1
Joshua King,49,19,15.9,1.5
Davy Klaassen,2,2,25,-0.1
Ragnar Klavan,1,1,0.9,0.1
Anthony Knockaert,46,12,19,-1.1
Sead Kola?inac,21,6,13.2,-0.2
Vincent Kompany,9,2,9.8,0.2
Terence Kongolo,2,0,15,-0.3
Laurent Koscielny,9,2,9.4,0.1
Cheikhou Kouyat?,23,4,14.2,-0.7
Bojan Krki?,1,0,20.5,0
Grzegorz Krychowiak,17,3,23.3,-0.8
Rajiv van La Parra,42,14,21.6,-0.1
Alexandre Lacazette,66,32,13.6,0.3
Freddie Ladapo,0,0,0,0
Adam Lallana,11,0,18.9,-1.5
?rik Lamela,20,6,14.2,-1.4
Manuel Lanzini,43,16,21,1.1
Aymeric Laporte,3,0,26.5,-0.1
Jamaal Lascelles,12,8,12.2,1.9
Florian Lejeune,13,2,21,-0.6
Mario Lemina,23,5,25.1,0.2
Aaron Lennon,10,4,16.8,-0.6
Aaron Lennon1,4,1,15.9,-0.2
Victor Lindel?f,1,0,34.4,0
Jesse Lingard,56,23,17.8,0.9
Jake Livermore,15,4,18.2,-0.3
Fernando Llorente,6,2,12.5,0
Hugo Lloris,0,0,0,0
J?rgen Locadia,6,1,18.1,-0.1
Ruben Loftus-Cheek,32,7,16.4,-1.5
Joe Lolley,3,3,20,0.9
Kevin Long,10,2,7.6,-0.2
Shane Long,33,13,12.5,-1.7
Ademola Lookman,3,0,20.2,-0.1
Jonas L?ssl,0,0,0,0
Dejan Lovren,14,4,9.3,0.6
Chris L?we,8,2,25.3,-0.4
Matthew Lowton,4,1,25.9,-0.1
David Luiz,11,4,22.7,0.1
Romelu Lukaku,85,41,13.1,2.8
Dodi Lukebakio,1,0,29.6,0
Levi Lumeka,1,0,11.7,-0.1
Harry Maguire,30,8,12.3,-0.8
Riyad Mahrez,73,36,19.5,5.5
Ainsley Maitland-Niles,5,0,20.9,-0.2
Scott Malone,8,2,20.8,-0.5
Sadio Man?,70,26,15.4,-0.6
Eliaquim Mangala,1,0,14.9,-0.1
Eliaquim Mangala1,1,0,11.2,-0.1
Javier Manquillo,2,0,11.6,-0.1
Solly March,28,9,23.8,-0.5
Adrian Mariappa,10,2,13.2,-0.7
Jo?o M?rio,16,4,17.9,0.3
Anthony Martial,48,15,17.3,2.7
Cuco Martina,2,1,17.8,-0.1
Bruno Martins Indi,4,0,11.2,-1
Arthur Masuaku,9,3,27.3,-0.3
Juan Mata,28,10,17.6,-0.7
Nemanja Mati?,18,2,27,0.3
Jo?l Matip,11,2,11,-0.9
Konstantinos Mavropanos,0,0,0,0
Alfie Mawson,20,5,12.5,0.1
Eric Maxim Choupo-Moting,60,18,16.3,-0.9
Chancel Mbemba,0,0,0,0
James McArthur,30,10,12.9,1.3
Gareth McAuley,0,0,0,0
Oliver McBurnie,5,3,10.7,-0.4
Alex McCarthy,0,0,0,0
James McCarthy,1,0,17.5,-0.1
James McClean,30,6,20.3,-0.8
Sam McQueen,1,0,18.5,0
Scott McTominay,1,0,25.3,0
Ben Mee,25,7,12.4,-1.9
Benjamin Mendy,5,1,23.7,-0.1
Mikel Merino,16,6,25.5,0.4
Per Mertesacker,2,2,10.4,0.8
Roque Mesa,7,1,27.7,-0.2
Simon Mignolet,0,0,0,0
Luka Milivojevi?,34,9,25.1,1.8
James Milner,21,5,19.9,-1.1
Tyrone Mings,1,0,35.7,0
Kevin Mirallas,4,2,23,-0.2
Aleksandar Mitrovi?,4,2,9.6,-0.2
Henrikh Mkhitaryan,21,11,18.5,0.5
Henrikh Mkhitaryan1,15,5,21.6,0.2
Nacho Monreal,22,8,17.8,3.3
Aaron Mooy,28,6,23.2,1
?lvaro Morata,79,34,13.6,-2
Alberto Moreno,12,2,22.9,-0.5
Wes Morgan,13,2,10.2,-1.6
James Morrison,4,2,9.1,0
Victor Moses,35,11,16.8,0
Steve Mouni?,49,22,14.2,1.8
Lucas Moura,5,2,24.8,-0.2
Lys Mousset,22,5,18.8,0.8
Jacob Murphy,22,7,22.3,-0.8
Jamie Murphy,1,0,16.9,-0.1
Glenn Murray,47,19,14.6,0.1
Charly Musonda Jr.,2,0,20.6,-0.2
Shkodran Mustafi,13,5,13,2.2
Boaz Myhill,0,0,0,0
Georges-K?vin N'Koudou,0,0,0,0
Georges-K?vin N'Koudou1,4,0,22.3,-0.1
Luciano Narsingh,9,5,15.9,0.2
Kyle Naughton,12,1,23.5,-0.4
Badou Ndiaye,19,6,23.7,0.4
Wilfred Ndidi,41,6,22.6,-2.1
Reiss Nelson,2,0,18.3,-0.1
Julien Ngoy,0,0,0,0
Oumar Niasse,37,18,13,1
Eddie Nketiah,1,1,10.1,-0.1
Lukas Nmecha,0,0,0,0
Mark Noble,13,4,26.1,1.6
Allan Nyom,3,0,35.3,-0.1
Aiden O'Neill,0,0,0,0
Michael Obafemi,1,0,10,-0.4
Pedro Obiang,13,5,27.3,1.6
Angelo Ogbonna,8,2,13.1,0.3
Stefano Okaka,10,2,12.6,-0.8
Shinji Okazaki,28,14,11.9,-0.7
Martin Olsson,18,1,22.3,-0.9
Divock Origi,0,0,0,0
David Ospina,0,0,0,0
Nicol?s Otamendi,32,10,16.2,1.3
Reece Oxford,0,0,0,0
Alex Oxlade-Chamberlain,9,2,25.3,-0.3
Alex Oxlade-Chamberlain1,38,15,21.1,0.8
Mesut ?zil,39,13,18.7,-0.4
Kasey Palmer,2,1,22.1,-0.1
Emerson Palmieri,2,2,18.2,-0.1
Pedro,56,20,21.5,1
Roberto Pereyra,33,13,17,1.7
Ayoze P?rez,60,23,16.7,1.8
Matt Phillips,28,7,20.3,-0.4
Jordan Pickford,1,0,13.5,0
J?r?my Pied,2,0,32.2,0
Erik Pieters,3,1,20.2,-0.1
Paul Pogba,76,18,22.2,-1.7
Nick Pope,0,0,0,0
Alex Pritchard,20,4,21.7,-0.2
Sebastian Pr?dl,8,1,11.8,-0.6
Davy Pr?pper,36,5,22.2,-1.9
Marc Pugh,19,4,17.3,-1.3
Jason Puncheon,10,2,19,-1.2
Collin Quaner,16,2,15.8,-1.4
Sandro Ram?rez,9,1,18.8,-0.5
Aaron Ramsey,56,25,16.6,0.9
?ngel Rangel,0,0,0,0
Marcus Rashford,61,20,19.4,1.8
Nathan Redmond,44,15,21.3,-1.2
Winston Reid,5,0,13.2,-0.3
Declan Rice,5,0,21.1,-0.2
Richarlison,95,22,15.1,-5.3
Ja?ro Riedewald,1,0,17.2,0
Matt Ritchie,59,16,22.9,-0.1
Connor Roberts,0,0,0,0
Andrew Robertson,12,2,19.3,0.5
Hal Robson-Kanu,19,8,13.5,-0.4
Jay Rodriguez,68,23,17.6,-1.4
Marcos Rojo,5,1,27.9,-0.2
Sergio Romero,0,0,0,0
Oriol Romeu,27,3,18.8,-1.6
Salom?n Rond?n,79,29,16.6,0
Wayne Rooney,39,11,25,1.4
Danny Rose,7,1,18.7,-0.6
Liam Rosenior,2,0,22.4,-0.1
Wayne Routledge,5,2,14.6,-0.4
Antonio R?diger,15,4,16.5,0.3
Mathew Ryan,0,0,0,0
Abdelhamid Sabiri,5,0,15.9,-0.3
Henri Saivet,1,1,29.5,1
Diafra Sakho,9,3,10.1,0.6
Mamadou Sakho,3,1,5.4,-0.2
Bakary Sako,17,6,15.5,1.1
Mohamed Salah,142,64,15.3,7.9
Renato Sanches,12,0,28.5,-0.5
Alexis S?nchez,68,24,19.9,-1.1
Alexis S?nchez1,18,6,16.8,-0.7
Davinson S?nchez,9,1,13.3,-0.5
Leroy San?,57,19,17,4.2
Ezequiel Schelotto,6,2,21.5,-0.2
Christopher Schindler,10,0,8.7,-1.1
Jeffrey Schlupp,15,2,18.1,-1.2
Kasper Schmeichel,0,0,0,0
Morgan Schneiderlin,5,0,14.9,-0.4
Xherdan Shaqiri,68,30,22.3,3
Luke Shaw,12,5,21.4,-0.4
Ryan Shawcross,24,8,10,-1.5
Jonjo Shelvey,42,9,26.7,-1.4
Gylfi Sigur?sson,39,12,20.3,1
Adrien Silva,11,2,26.7,-0.3
Bernardo Silva,25,14,14,2.2
David Silva,54,20,15.9,1.8
Danny Simpson,3,1,10.4,-0.2
Jack Simpson,0,0,0,0
Josh Sims,11,5,17.6,-0.6
Jerome Sinclair,0,0,0,0
Moussa Sissoko,19,7,15.8,-1.2
Islam Slimani,7,4,13.7,-0.5
Islam Slimani1,0,0,0,0
Chris Smalling,13,6,8.5,2.3
Adam Smith,13,3,21.3,0.5
Tommy Smith,8,2,26.6,-0.2
C?dric Soares,23,4,24.9,-0.7
Ramadan Sobhi,13,6,18.2,0.8
Dominic Solanke,22,7,14.7,-2.5
Pape Souar?,0,0,0,0
Juli?n Speroni,0,0,0,0
Kostas Stafylidis,4,0,27.1,-0.1
Junior Stanislas,44,19,21.7,1.1
Dale Stephens,19,2,23,-1.2
Jack Stephens,11,4,11.5,0.7
Raheem Sterling,86,33,14.9,1.8
John Stones,11,4,12,-0.8
Daniel Sturridge,3,0,19,-0.1
Daniel Sturridge1,21,8,17.5,-0.3
Ki Sung-yueng,20,6,24.8,1.1
Andrew Surman,18,6,24.1,0.8
Markus Suttner,3,0,29.3,-0.1
Lasse S?rensen,0,0,0,0
Alexander S?rloth,7,3,17.3,-0.5
Du?an Tadi?,39,12,17.2,0.2
Matt Targett,0,0,0,0
James Tarkowski,18,4,9.9,-1.4
Charlie Taylor,0,0,0,0
James Tomkins,23,8,12.6,0.8
Cenk Tosun,19,8,13.3,2.2
Yaya Tour?,5,1,23.5,-0.4
Andros Townsend,62,14,22.3,-1
Kieran Trippier,7,1,24.4,-0.4
Axel Tuanzebe,0,0,0,0
Josh Tymon,0,0,0,0
Leonardo Ulloa,1,1,7.8,-0.1
Leonardo Ulloa1,2,1,6.9,0.3
Antonio Valencia,16,3,21.4,2.5
Virgil van Dijk,11,0,12.9,-0.9
Virgil van Dijk1,16,6,15.7,-1.2
Jamie Vardy,65,28,14.6,3.9
Jan Vertonghen,24,3,21.9,-1
Nikola Vla?i?,5,1,17.6,-0.3
Sam Vokes,33,8,12.8,1.2
Michel Vorm,0,0,0,0
Molla Wagu?,3,1,7.6,0.6
Theo Walcott,0,0,0,0
Theo Walcott1,19,8,14.6,0.5
Kyle Walker,13,1,24.4,-0.6
Kyle Walker-Peters,0,0,0,0
Jonathan Walters,1,0,8.7,-0.2
Aaron Wan-Bissaka,0,0,0,0
Victor Wanyama,12,3,23.1,0.5
Joel Ward,5,1,16.4,-0.2
Stephen Ward,6,1,17.2,0.7
James Ward-Prowse,28,13,22.2,0.8
Ben Watson,1,0,32.9,-0.1
Danny Welbeck,32,13,14.5,-0.5
Nahki Wells,3,1,16.2,-0.6
Ashley Westwood,8,1,19.7,-0.6
Dean Whitehead,0,0,0,0
Georginio Wijnaldum,38,9,19,-1.8
Ashley Williams,13,3,11.8,0.2
Danny Williams,12,2,24.8,-0.4
Willian,53,23,19.8,0.5
Joe Willock,1,0,13,-0.1
Jack Wilshere,15,5,19,-0.1
Callum Wilson,53,19,13.6,0.4
Kevin Wimmer,1,0,16.2,-0.1
Harry Winks,3,0,29.6,-0.1
Chris Wood,39,24,12.3,3
Ben Woodburn,0,0,0,0
Granit Xhaka,66,17,27.7,-1.4
Claudio Yacob,8,1,16.7,-0.5
DeAndre Yedlin,6,0,26.2,-0.2
Maya Yoshida,19,4,10.8,0
Ashley Young,18,4,21.9,1.2
Pablo Zabaleta,6,1,14.2,-0.4
Wilfried Zaha,64,26,15,-0.2
Davide Zappacosta,25,9,20.3,-0.4
Marvin Zeegelaar,0,0,0,0
Oleksandr Zinchenko,5,2,31,-0.1
Kurt Zouma,20,7,21,-0.3
